| Botafogo-RJ          | Sao Paulo            |     1 x 0     | 2021-02-22 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Gremio               |     2 x 5     | 2021-02-08 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Sport                |     0 x 1     | 2021-02-05 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Atletico-GO          |     1 x 3     | 2021-01-20 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Athletico-PR         |     0 x 2     | 2021-01-06 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Corinthians          |     0 x 2     | 2020-12-27 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Flamengo             |     0 x 1     | 2020-12-05 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Fortaleza            |     1 x 2     | 2020-11-22 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Bragantino           |     1 x 2     | 2020-11-16 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Ceara                |     2 x 2     | 2020-10-31 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Goias                |     0 x 0     | 2020-10-19 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Palmeiras            |     2 x 1     | 2020-10-07 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Fluminense           |     1 x 1     | 2020-10-04 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Bahia                |     1 x 2     | 2020-09-30 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Santos               |     0 x 0     | 2020-09-20 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Vasco                |     2 x 3     | 2020-09-13 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Coritiba             |     0 x 0     | 2020-09-02 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Internacional        |     0 x 2     | 2020-08-29 |
----------------------------------------------------------------------------
| Botafogo-RJ          | Atletico-MG          |     2 x 1     | 2020-08-19 |
----------------------------------------------------------------------------
